Number,Name,Type_1,Type_2,HP,Attack,Defense,Speed,Generation,Pr_Male,Height_and_Weight_stats,Body_Style,isLegendary,Black,Blue,Brown,Green,Grey,Pink,Purple,Red,White,Yellow,Special_Move,Special_Move_Power
497,,Grass,NA,75,75,95,113,5,0.875,3.3:63,serpentine_body,FALSE,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,Special_Defense,95
498,Tepig,Fire,NA,65,63,45,45,5,0.875,0.51:9.9,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Attack,45
498,,Fire,NA,65,63,45,45,5,0.875,0.51:9.9,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Defense,45
499,Pignite,Fire,Fighting,90,93,55,55,5,0.875,0.99:55.5,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Attack,70
499,,Fire,Fighting,90,93,55,55,5,0.875,0.99:55.5,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Defense,55
500,Emboar,Fire,Fighting,110,123,65,65,5,0.875,1.6:150,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Attack,100
500,,Fire,Fighting,110,123,65,65,5,0.875,1.6:150,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Defense,65
501,Oshawott,Water,NA,55,55,45,45,5,0.875,0.51:5.9,bipedal_tailed,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,63
501,,Water,NA,55,55,45,45,5,0.875,0.51:5.9,bipedal_tailed,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,45
502,Dewott,Water,NA,75,75,60,60,5,0.875,0.79:24.5,bipedal_tailed,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,83
502,,Water,NA,75,75,60,60,5,0.875,0.79:24.5,bipedal_tailed,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,60
503,Samurott,Water,NA,95,100,85,70,5,0.875,1.5:94.6,quadruped,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,108
503,,Water,NA,95,100,85,70,5,0.875,1.5:94.6,quadruped,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,70
504,Patrat,Normal,NA,45,55,39,42,5,0.5,0.51:11.6,quadruped,FALSE,NA,NA,255,NA,NA,NA,NA,NA,NA,NA,Special_Attack,35
504,,Normal,NA,45,55,39,42,5,0.5,0.51:11.6,quadruped,FALSE,NA,NA,255,NA,NA,NA,NA,NA,NA,NA,Special_Defense,39
505,Watchog,Normal,NA,60,85,69,77,5,0.5,1.09:27,bipedal_tailed,FALSE,NA,NA,255,NA,NA,NA,NA,NA,NA,NA,Special_Attack,60
505,,Normal,NA,60,85,69,77,5,0.5,1.09:27,bipedal_tailed,FALSE,NA,NA,255,NA,NA,NA,NA,NA,NA,NA,Special_Defense,69
506,Lillipup,Normal,NA,45,60,45,55,5,0.5,0.41:4.1,quadruped,FALSE,NA,NA,255,NA,NA,NA,NA,NA,NA,NA,Special_Attack,25
506,,Normal,NA,45,60,45,55,5,0.5,0.41:4.1,quadruped,FALSE,NA,NA,255,NA,NA,NA,NA,NA,NA,NA,Special_Defense,45
507,Herdier,Normal,NA,65,80,65,60,5,0.5,0.89:14.7,quadruped,FALSE,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,Special_Attack,35
507,,Normal,NA,65,80,65,60,5,0.5,0.89:14.7,quadruped,FALSE,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,Special_Defense,65
508,Stoutland,Normal,NA,85,110,90,80,5,0.5,1.19:61,quadruped,FALSE,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,Special_Attack,45
508,,Normal,NA,85,110,90,80,5,0.5,1.19:61,quadruped,FALSE,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,Special_Defense,90
509,Purrloin,Dark,NA,41,50,37,66,5,0.5,0.41:10.1,quadruped,FALSE,NA,NA,NA,NA,NA,NA,255,NA,NA,NA,Special_Attack,50
509,,Dark,NA,41,50,37,66,5,0.5,0.41:10.1,quadruped,FALSE,NA,NA,NA,NA,NA,NA,255,NA,NA,NA,Special_Defense,37
510,Liepard,Dark,NA,64,88,50,106,5,0.5,1.09:37.5,quadruped,FALSE,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,Special_Attack,88
510,,Dark,NA,64,88,50,106,5,0.5,1.09:37.5,quadruped,FALSE,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,Special_Defense,50
511,Pansage,Grass,NA,50,53,48,64,5,0.875,0.61:10.5,bipedal_tailed,FALSE,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,Special_Attack,53
511,,Grass,NA,50,53,48,64,5,0.875,0.61:10.5,bipedal_tailed,FALSE,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,Special_Defense,48
512,Simisage,Grass,NA,75,98,63,101,5,0.875,1.09:30.5,bipedal_tailed,FALSE,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,Special_Attack,98
512,,Grass,NA,75,98,63,101,5,0.875,1.09:30.5,bipedal_tailed,FALSE,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,Special_Defense,63
513,Pansear,Fire,NA,50,53,48,64,5,0.875,0.61:11,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,190,NA,NA,Special_Attack,53
513,,Fire,NA,50,53,48,64,5,0.875,0.61:11,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,190,NA,NA,Special_Defense,48
514,Simisear,Fire,NA,75,98,63,101,5,0.875,0.99:28,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,Special_Attack,98
514,,Fire,NA,75,98,63,101,5,0.875,0.99:28,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,Special_Defense,63
515,Panpour,Water,NA,50,53,48,64,5,0.875,0.61:13.5,bipedal_tailed,FALSE,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,53
515,,Water,NA,50,53,48,64,5,0.875,0.61:13.5,bipedal_tailed,FALSE,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,48
516,Simipour,Water,NA,75,98,63,101,5,0.875,0.99:29,bipedal_tailed,FALSE,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,98
516,,Water,NA,75,98,63,101,5,0.875,0.99:29,bipedal_tailed,FALSE,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,63
517,Munna,Psychic,NA,76,25,45,24,5,0.5,0.61:23.3,quadruped,FALSE,NA,NA,NA,NA,NA,190,NA,NA,NA,NA,Special_Attack,67
517,,Psychic,NA,76,25,45,24,5,0.5,0.61:23.3,quadruped,FALSE,NA,NA,NA,NA,NA,190,NA,NA,NA,NA,Special_Defense,55
518,Musharna,Psychic,NA,116,55,85,29,5,0.5,1.09:60.5,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,Special_Attack,107
518,,Psychic,NA,116,55,85,29,5,0.5,1.09:60.5,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,Special_Defense,95
519,Pidove,Normal,Flying,50,55,50,43,5,0.5,0.3:2.1,two_wings,FALSE,NA,NA,NA,NA,255,NA,NA,NA,NA,NA,Special_Attack,36
519,,Normal,Flying,50,55,50,43,5,0.5,0.3:2.1,two_wings,FALSE,NA,NA,NA,NA,255,NA,NA,NA,NA,NA,Special_Defense,30
520,Tranquill,Normal,Flying,62,77,62,65,5,0.5,0.61:15,two_wings,FALSE,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,Special_Attack,50
520,,Normal,Flying,62,77,62,65,5,0.5,0.61:15,two_wings,FALSE,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,Special_Defense,42
521,Unfezant,Normal,Flying,80,115,80,93,5,0.5,1.19:29,two_wings,FALSE,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,Special_Attack,65
521,,Normal,Flying,80,115,80,93,5,0.5,1.19:29,two_wings,FALSE,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,Special_Defense,55
522,Blitzle,Electric,NA,45,60,32,76,5,0.5,0.79:29.8,quadruped,FALSE,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,50
522,,Electric,NA,45,60,32,76,5,0.5,0.79:29.8,quadruped,FALSE,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,32
523,Zebstrika,Electric,NA,75,100,63,116,5,0.5,1.6:79.5,quadruped,FALSE,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,80
523,,Electric,NA,75,100,63,116,5,0.5,1.6:79.5,quadruped,FALSE,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,63
524,Roggenrola,Rock,NA,55,75,85,15,5,0.5,0.41:18,head_legs,FALSE,NA,255,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,25
524,,Rock,NA,55,75,85,15,5,0.5,0.41:18,head_legs,FALSE,NA,255,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,25
525,Boldore,Rock,NA,70,105,105,20,5,0.5,0.89:102,several_limbs,FALSE,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,50
525,,Rock,NA,70,105,105,20,5,0.5,0.89:102,several_limbs,FALSE,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,40
526,Gigalith,Rock,NA,85,135,130,25,5,0.5,1.7:260,several_limbs,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,60
526,,Rock,NA,85,135,130,25,5,0.5,1.7:260,several_limbs,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,80
527,Woobat,Psychic,Flying,55,45,43,72,5,0.5,0.41:2.1,two_wings,FALSE,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,55
527,,Psychic,Flying,55,45,43,72,5,0.5,0.41:2.1,two_wings,FALSE,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,43
528,Swoobat,Psychic,Flying,67,57,55,114,5,0.5,0.89:10.5,two_wings,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,77
528,,Psychic,Flying,67,57,55,114,5,0.5,0.89:10.5,two_wings,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,55
529,Drilbur,Ground,NA,60,85,40,68,5,0.5,0.3:8.5,bipedal_tailed,FALSE,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,Special_Attack,30
529,,Ground,NA,60,85,40,68,5,0.5,0.3:8.5,bipedal_tailed,FALSE,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,Special_Defense,45
530,Excadrill,Ground,Steel,110,135,60,88,5,0.5,0.71:40.4,bipedal_tailless,FALSE,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,Special_Attack,50
530,,Ground,Steel,110,135,60,88,5,0.5,0.71:40.4,bipedal_tailless,FALSE,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,Special_Defense,65
531,Audino,Normal,NA,103,60,86,50,5,0.5,1.09:31,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,255,NA,NA,NA,NA,Special_Attack,60
531,,Normal,NA,103,60,86,50,5,0.5,1.09:31,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,255,NA,NA,NA,NA,Special_Defense,86
532,Timburr,Fighting,NA,75,80,55,35,5,0.75,0.61:12.5,bipedal_tailless,FALSE,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,Special_Attack,25
532,,Fighting,NA,75,80,55,35,5,0.75,0.61:12.5,bipedal_tailless,FALSE,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,Special_Defense,35
533,Gurdurr,Fighting,NA,85,105,85,40,5,0.75,1.19:40,bipedal_tailless,FALSE,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,Special_Attack,40
533,,Fighting,NA,85,105,85,40,5,0.75,1.19:40,bipedal_tailless,FALSE,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,Special_Defense,50
534,Conkeldurr,Fighting,NA,105,140,95,45,5,0.75,1.4:87,bipedal_tailless,FALSE,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,Special_Attack,55
534,,Fighting,NA,105,140,95,45,5,0.75,1.4:87,bipedal_tailless,FALSE,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,Special_Defense,65
535,Tympole,Water,NA,50,50,40,64,5,0.5,0.51:4.5,with_fins,FALSE,NA,255,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,50
535,,Water,NA,50,50,40,64,5,0.5,0.51:4.5,with_fins,FALSE,NA,255,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,40
536,Palpitoad,Water,Ground,75,65,55,69,5,0.5,0.79:17,bipedal_tailed,FALSE,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,65
536,,Water,Ground,75,65,55,69,5,0.5,0.79:17,bipedal_tailed,FALSE,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,55
537,Seismitoad,Water,Ground,105,95,75,74,5,0.5,1.5:62,bipedal_tailless,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,85
537,,Water,Ground,105,95,75,74,5,0.5,1.5:62,bipedal_tailless,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,75
538,Throh,Fighting,NA,120,100,85,45,5,1,1.3:55.5,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Attack,30
538,,Fighting,NA,120,100,85,45,5,1,1.3:55.5,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Defense,85
539,Sawk,Fighting,NA,75,125,75,85,5,1,1.4:51,bipedal_tailless,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,30
539,,Fighting,NA,75,125,75,85,5,1,1.4:51,bipedal_tailless,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,75
540,Sewaddle,Bug,Grass,45,53,70,42,5,0.5,0.3:2.5,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,Special_Attack,40
540,,Bug,Grass,45,53,70,42,5,0.5,0.3:2.5,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,Special_Defense,60
541,Swadloon,Bug,Grass,55,63,90,42,5,0.5,0.51:7.3,head_arms,FALSE,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,Special_Attack,50
541,,Bug,Grass,55,63,90,42,5,0.5,0.51:7.3,head_arms,FALSE,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,Special_Defense,80
542,Leavanny,Bug,Grass,75,103,80,92,5,0.5,1.19:20.5,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Special_Attack,70
542,,Bug,Grass,75,103,80,92,5,0.5,1.19:20.5,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Special_Defense,80
543,Venipede,Bug,Poison,30,45,59,57,5,0.5,0.41:5.3,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,255,NA,NA,Special_Attack,30
543,,Bug,Poison,30,45,59,57,5,0.5,0.41:5.3,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,255,NA,NA,Special_Defense,39
544,Whirlipede,Bug,Poison,40,55,99,47,5,0.5,1.19:58.5,head_only,FALSE,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,Special_Attack,40
544,,Bug,Poison,40,55,99,47,5,0.5,1.19:58.5,head_only,FALSE,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,Special_Defense,79
545,Scolipede,Bug,Poison,60,100,89,112,5,0.5,2.49:200.5,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Attack,55
545,,Bug,Poison,60,100,89,112,5,0.5,2.49:200.5,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Defense,69
546,Cottonee,Grass,Fairy,40,27,60,66,5,0.5,0.3:0.6,head_only,FALSE,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,Special_Attack,37
546,,Grass,Fairy,40,27,60,66,5,0.5,0.3:0.6,head_only,FALSE,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,Special_Defense,50
547,Whimsicott,Grass,Fairy,60,67,85,116,5,0.5,0.71:6.6,bipedal_tailless,FALSE,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,Special_Attack,77
547,,Grass,Fairy,60,67,85,116,5,0.5,0.71:6.6,bipedal_tailless,FALSE,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,Special_Defense,75
548,Petilil,Grass,NA,45,35,50,30,5,0,0.51:6.6,head_base,FALSE,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,Special_Attack,70
548,,Grass,NA,45,35,50,30,5,0,0.51:6.6,head_base,FALSE,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,Special_Defense,50
549,Lilligant,Grass,NA,70,60,75,90,5,0,1.09:16.3,head_base,FALSE,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,Special_Attack,110
549,,Grass,NA,70,60,75,90,5,0,1.09:16.3,head_base,FALSE,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,Special_Defense,75
550,Basculin,Water,NA,70,92,65,98,5,0.5,0.99:18,with_fins,FALSE,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,Special_Attack,80
550,,Water,NA,70,92,65,98,5,0.5,0.99:18,with_fins,FALSE,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,Special_Defense,55
551,Sandile,Ground,Dark,50,72,35,65,5,0.5,0.71:15.2,quadruped,FALSE,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,Special_Attack,35
551,,Ground,Dark,50,72,35,65,5,0.5,0.71:15.2,quadruped,FALSE,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,Special_Defense,35
552,Krokorok,Ground,Dark,60,82,45,74,5,0.5,0.99:33.4,quadruped,FALSE,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,Special_Attack,45
552,,Ground,Dark,60,82,45,74,5,0.5,0.99:33.4,quadruped,FALSE,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,Special_Defense,45
553,Krookodile,Ground,Dark,95,117,80,92,5,0.5,1.5:96.3,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Attack,65
553,,Ground,Dark,95,117,80,92,5,0.5,1.5:96.3,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Defense,70
554,Darumaka,Fire,NA,70,90,45,50,5,0.5,0.61:37.5,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,Special_Attack,15
554,,Fire,NA,70,90,45,50,5,0.5,0.61:37.5,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,Special_Defense,45
555,Darmanitan,Fire,NA,105,140,55,95,5,0.5,1.3:92.9,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,Special_Attack,30
555,,Fire,NA,105,140,55,95,5,0.5,1.3:92.9,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,Special_Defense,55
556,Maractus,Grass,NA,75,86,67,60,5,0.5,0.99:28,head_base,FALSE,NA,NA,NA,255,NA,NA,NA,NA,NA,NA,Special_Attack,106
556,,Grass,NA,75,86,67,60,5,0.5,0.99:28,head_base,FALSE,NA,NA,NA,255,NA,NA,NA,NA,NA,NA,Special_Defense,67
557,Dwebble,Bug,Rock,50,65,85,55,5,0.5,0.3:14.5,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,190,NA,NA,Special_Attack,35
557,,Bug,Rock,50,65,85,55,5,0.5,0.3:14.5,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,190,NA,NA,Special_Defense,35
558,Crustle,Bug,Rock,70,95,125,45,5,0.5,1.4:200,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,Special_Attack,65
558,,Bug,Rock,70,95,125,45,5,0.5,1.4:200,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,Special_Defense,75
559,Scraggy,Dark,Fighting,50,75,70,48,5,0.5,0.61:11.8,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,Special_Attack,35
559,,Dark,Fighting,50,75,70,48,5,0.5,0.61:11.8,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,Special_Defense,70
560,Scrafty,Dark,Fighting,65,90,115,58,5,0.5,1.09:30,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,Special_Attack,45
560,,Dark,Fighting,65,90,115,58,5,0.5,1.09:30,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,Special_Defense,115
561,Sigilyph,Psychic,Flying,72,58,80,97,5,0.5,1.4:14,two_wings,FALSE,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,103
561,,Psychic,Flying,72,58,80,97,5,0.5,1.4:14,two_wings,FALSE,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,80
562,Yamask,Ghost,NA,38,30,85,30,5,0.5,0.51:1.5,head_arms,FALSE,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,55
562,,Ghost,NA,38,30,85,30,5,0.5,0.51:1.5,head_arms,FALSE,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,65
563,Cofagrigus,Ghost,NA,58,50,145,30,5,0.5,1.7:76.5,head_base,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Special_Attack,95
563,,Ghost,NA,58,50,145,30,5,0.5,1.7:76.5,head_base,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Special_Defense,105
564,Tirtouga,Water,Rock,54,78,103,22,5,0.875,0.71:16.5,quadruped,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,53
564,,Water,Rock,54,78,103,22,5,0.875,0.71:16.5,quadruped,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,45
565,Carracosta,Water,Rock,74,108,133,32,5,0.875,1.19:81,bipedal_tailed,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,83
565,,Water,Rock,74,108,133,32,5,0.875,1.19:81,bipedal_tailed,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,65
566,Archen,Rock,Flying,55,112,45,70,5,0.875,0.51:9.5,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Special_Attack,74
566,,Rock,Flying,55,112,45,70,5,0.875,0.51:9.5,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Special_Defense,45
567,Archeops,Rock,Flying,75,140,65,110,5,0.875,1.4:32,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Special_Attack,112
567,,Rock,Flying,75,140,65,110,5,0.875,1.4:32,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Special_Defense,65
568,Trubbish,Poison,NA,50,50,62,65,5,0.5,0.61:31,bipedal_tailless,FALSE,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,Special_Attack,40
568,,Poison,NA,50,50,62,65,5,0.5,0.61:31,bipedal_tailless,FALSE,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,Special_Defense,62
569,Garbodor,Poison,NA,80,95,82,75,5,0.5,1.91:107.3,bipedal_tailless,FALSE,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,Special_Attack,60
569,,Poison,NA,80,95,82,75,5,0.5,1.91:107.3,bipedal_tailless,FALSE,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,Special_Defense,82
570,Zorua,Dark,NA,40,65,40,65,5,0.875,0.71:12.5,quadruped,FALSE,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,Special_Attack,80
570,,Dark,NA,40,65,40,65,5,0.875,0.71:12.5,quadruped,FALSE,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,Special_Defense,40
571,Zoroark,Dark,NA,60,105,60,105,5,0.875,1.6:81.1,bipedal_tailed,FALSE,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,Special_Attack,120
571,,Dark,NA,60,105,60,105,5,0.875,1.6:81.1,bipedal_tailed,FALSE,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,Special_Defense,60
572,Minccino,Normal,NA,55,50,40,75,5,0.25,0.41:5.8,quadruped,FALSE,NA,NA,NA,NA,255,NA,NA,NA,NA,NA,Special_Attack,40
572,,Normal,NA,55,50,40,75,5,0.25,0.41:5.8,quadruped,FALSE,NA,NA,NA,NA,255,NA,NA,NA,NA,NA,Special_Defense,40
573,Cinccino,Normal,NA,75,95,60,115,5,0.25,0.51:7.5,quadruped,FALSE,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,Special_Attack,65
573,,Normal,NA,75,95,60,115,5,0.25,0.51:7.5,quadruped,FALSE,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,Special_Defense,60
574,Gothita,Psychic,NA,45,30,50,45,5,0.25,0.41:5.8,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,Special_Attack,55
574,,Psychic,NA,45,30,50,45,5,0.25,0.41:5.8,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,Special_Defense,65
575,Gothorita,Psychic,NA,60,45,70,55,5,0.25,0.71:18,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,Special_Attack,75
575,,Psychic,NA,60,45,70,55,5,0.25,0.71:18,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,Special_Defense,85
576,Gothitelle,Psychic,NA,70,55,95,65,5,0.25,1.5:44,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,Special_Attack,95
576,,Psychic,NA,70,55,95,65,5,0.25,1.5:44,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,Special_Defense,110
577,Solosis,Psychic,NA,45,30,40,20,5,0.5,0.3:1,head_only,FALSE,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,Special_Attack,105
577,,Psychic,NA,45,30,40,20,5,0.5,0.3:1,head_only,FALSE,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,Special_Defense,50
578,Duosion,Psychic,NA,65,40,50,30,5,0.5,0.61:8,head_only,FALSE,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,Special_Attack,125
578,,Psychic,NA,65,40,50,30,5,0.5,0.61:8,head_only,FALSE,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,Special_Defense,60
579,Reuniclus,Psychic,NA,110,65,75,30,5,0.5,0.99:20.1,head_arms,FALSE,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,Special_Attack,125
579,,Psychic,NA,110,65,75,30,5,0.5,0.99:20.1,head_arms,FALSE,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,Special_Defense,85
